run_id,char_id,class,spec,hero_talent,role,region,dungeon,key_level,timed,duration_s,dps,deaths,item_level,date,reset_bucket,post_tuning
3134,190,Shaman,Restoration,Totemic,Healer,EU,Voidscar Arena,15,-1,1719.2,28874,2,328,2026-07-07,5,0
3134,5244,Hunter,BeastMastery,Pack Leader,DPS,EU,Voidscar Arena,15,-1,1719.2,166601,6,319,2026-07-07,5,0
3134,1662,Warlock,Affliction,Soul Harvester,DPS,EU,Voidscar Arena,15,-1,1719.2,212369,1,328,2026-07-07,5,0
3134,1663,Priest,Shadow,Archon,DPS,EU,Voidscar Arena,15,-1,1719.2,137804,0,328,2026-07-07,5,0
3135,3572,Paladin,Protection,Lightsmith,Tank,US,The Blinding Vale,10,1,1474.4,119432,0,321,2026-07-18,3,0
3135,5245,Priest,Holy,Archon,Healer,US,The Blinding Vale,10,1,1474.4,18468,0,321,2026-07-18,3,0
3135,5246,Warlock,Demonology,Diabolist,DPS,US,The Blinding Vale,10,1,1474.4,164432,0,321,2026-07-18,3,0
3135,438,DemonHunter,Devourer,Annihilator,DPS,US,The Blinding Vale,10,1,1474.4,235872,0,321,2026-07-18,3,0
3135,5247,DemonHunter,Devourer,Void-Scarred,DPS,US,The Blinding Vale,10,1,1474.4,189328,0,321,2026-07-18,3,0
3136,79,DeathKnight,Blood,Deathbringer,Tank,US,Temple of Sethraliss,18,0,1930.7,152113,0,334,2026-07-20,3,0
3136,2935,Priest,Discipline,Oracle,Healer,US,Temple of Sethraliss,18,0,1930.7,23419,5,334,2026-07-20,3,0
3136,5248,Hunter,Marksmanship,Sentinel,DPS,US,Temple of Sethraliss,18,0,1930.7,287018,8,334,2026-07-20,3,0
3136,183,Rogue,Outlaw,Trickster,DPS,US,Temple of Sethraliss,18,0,1930.7,305433,1,334,2026-07-20,3,0
3136,177,Druid,Balance,Elune's Chosen,DPS,US,Temple of Sethraliss,18,0,1930.7,318571,3,334,2026-07-20,3,0
3137,2146,Paladin,Protection,Lightsmith,Tank,EU,The Blinding Vale,15,1,1482.4,144815,0,334,2026-07-15,3,0
3137,190,Shaman,Restoration,Totemic,Healer,EU,The Blinding Vale,15,1,1482.4,50824,0,334,2026-07-15,3,0
3137,1209,Shaman,Elemental,Farseer,DPS,EU,The Blinding Vale,15,1,1482.4,309072,1,334,2026-07-15,3,0
3137,914,Mage,Arcane,Spellslinger,DPS,EU,The Blinding Vale,15,1,1482.4,279865,1,334,2026-07-15,3,0
3137,4669,Mage,Fire,Sunfury,DPS,EU,The Blinding Vale,15,1,1482.4,265617,0,334,2026-07-15,3,0
3138,151,Paladin,Protection,Lightsmith,Tank,EU,Ruby Life Pools,12,1,1381.2,124417,1,321,2026-07-11,4,0
3138,1249,Priest,Discipline,Oracle,Healer,EU,Ruby Life Pools,12,1,1381.2,23996,1,321,2026-07-11,4,0
3138,1181,Warlock,Affliction,Soul Harvester,DPS,EU,Ruby Life Pools,12,1,1381.2,229061,2,321,2026-07-11,4,0
3138,1250,Mage,Arcane,Sunfury,DPS,EU,Ruby Life Pools,12,1,1381.2,147442,2,321,2026-07-11,4,0
3138,1251,Monk,Windwalker,Shado-Pan,DPS,EU,Ruby Life Pools,12,1,1381.2,140747,2,321,2026-07-11,4,0
3139,146,Paladin,Protection,Lightsmith,Tank,CN,Altar of Fangs,18,1,1636.0,239018,0,334,2026-07-17,3,0
3139,1107,Monk,Mistweaver,Conduit of the Celestials,Healer,CN,Altar of Fangs,18,1,1636.0,92310,0,334,2026-07-17,3,0
3139,1921,Mage,Arcane,Spellslinger,DPS,CN,Altar of Fangs,18,1,1636.0,323641,1,334,2026-07-17,3,0
3139,1180,Shaman,Enhancement,Stormbringer,DPS,CN,Altar of Fangs,18,1,1636.0,331144,0,334,2026-07-17,3,0
3139,1922,Warrior,Arms,Colossus,DPS,CN,Altar of Fangs,18,1,1636.0,384625,0,334,2026-07-17,3,0
3140,370,Paladin,Protection,Lightsmith,Tank,US,The Blinding Vale,18,-1,1819.6,163603,2,328,2026-07-07,4,0
3140,6,Evoker,Preservation,Flameshaper,Healer,US,The Blinding Vale,18,-1,1819.6,76386,4,328,2026-07-07,4,0
3140,5210,DeathKnight,Frost,Rider of the Apocalypse,DPS,US,The Blinding Vale,18,-1,1819.6,245174,3,328,2026-07-07,4,0
3140,228,Paladin,Retribution,Herald of the Sun,DPS,US,The Blinding Vale,18,-1,1819.6,248115,2,328,2026-07-07,4,0
3140,900,Mage,Arcane,Spellslinger,DPS,US,The Blinding Vale,18,-1,1819.6,392560,1,328,2026-07-07,4,0
3141,5249,Paladin,Protection,Lightsmith,Tank,EU,Altar of Fangs,10,-1,1683.4,111773,2,315,2026-06-30,6,0
3141,5250,Shaman,Restoration,Totemic,Healer,EU,Altar of Fangs,10,-1,1683.4,10988,1,315,2026-06-30,6,0
3141,336,Warlock,Destruction,Diabolist,DPS,EU,Altar of Fangs,10,-1,1683.4,184074,2,315,2026-06-30,6,0
3141,5251,Mage,Arcane,Spellslinger,DPS,EU,Altar of Fangs,10,-1,1683.4,126085,2,315,2026-06-30,6,0
3141,5252,DeathKnight,Unholy,Rider of the Apocalypse,DPS,EU,Altar of Fangs,10,-1,1683.4,183693,2,315,2026-06-30,6,0
3142,1667,Paladin,Protection,Lightsmith,Tank,US,Kings' Rest,15,1,1790.6,99071,1,334,2026-07-24,2,0
3142,1668,Monk,Mistweaver,Conduit of the Celestials,Healer,US,Kings' Rest,15,1,1790.6,46082,2,334,2026-07-24,2,0
3142,4234,Priest,Shadow,Archon,DPS,US,Kings' Rest,15,1,1790.6,165257,3,334,2026-07-24,2,0
3142,1669,DeathKnight,Frost,Deathbringer,DPS,US,Kings' Rest,15,1,1790.6,162846,2,334,2026-07-24,2,0
3142,1671,Druid,Balance,Elune's Chosen,DPS,US,Kings' Rest,15,1,1790.6,198057,3,334,2026-07-24,2,0
3143,5253,Paladin,Protection,Unknown,Tank,EU,Ruby Life Pools,15,-1,1340.4,174346,0,334,2026-07-10,4,0
3143,5254,Shaman,Restoration,Unknown,Healer,EU,Ruby Life Pools,15,-1,1340.4,8464,0,334,2026-07-10,4,0
3143,4128,Evoker,Augmentation,Unknown,DPS,EU,Ruby Life Pools,15,-1,1340.4,265273,1,334,2026-07-10,4,0
3143,4233,DemonHunter,Devourer,Unknown,DPS,EU,Ruby Life Pools,15,-1,1340.4,275785,2,334,2026-07-10,4,0
3143,5255,Rogue,Outlaw,Unknown,DPS,EU,Ruby Life Pools,15,-1,1340.4,252635,0,334,2026-07-10,4,0
3144,370,Paladin,Protection,Unknown,Tank,US,Altar of Fangs,15,-1,1955.5,152202,0,328,2026-07-01,5,0
3144,371,Monk,Mistweaver,Unknown,Healer,US,Altar of Fangs,15,-1,1955.5,88765,0,328,2026-07-01,5,0
3144,2401,DeathKnight,Frost,Unknown,DPS,US,Altar of Fangs,15,-1,1955.5,231183,1,328,2026-07-01,5,0
3144,253,Evoker,Augmentation,Unknown,DPS,US,Altar of Fangs,15,-1,1955.5,259567,1,328,2026-07-01,5,0
3144,4697,Paladin,Retribution,Unknown,DPS,US,Altar of Fangs,15,-1,1955.5,143219,1,328,2026-07-01,5,0
3145,1204,DeathKnight,Blood,Deathbringer,Tank,US,Murder Row,18,1,1843.1,171342,0,334,2026-07-17,3,0
3145,1104,Druid,Restoration,Wildstalker,Healer,US,Murder Row,18,1,1843.1,2825,2,334,2026-07-17,3,0
3145,257,Mage,Arcane,Spellslinger,DPS,US,Murder Row,18,1,1843.1,330347,3,334,2026-07-17,3,0
3145,2012,Priest,Shadow,Archon,DPS,US,Murder Row,18,1,1843.1,329911,1,334,2026-07-17,3,0
3145,1075,Mage,Arcane,Spellslinger,DPS,US,Murder Row,18,1,1843.1,335220,0,334,2026-07-17,3,0
3146,4052,Paladin,Protection,Lightsmith,Tank,EU,Altar of Fangs,16,-1,1380.5,205692,0,328,2026-06-29,6,0
3146,403,Evoker,Preservation,Flameshaper,Healer,EU,Altar of Fangs,16,-1,1380.5,95744,3,328,2026-06-29,6,0
3146,4053,DeathKnight,Frost,Deathbringer,DPS,EU,Altar of Fangs,16,-1,1380.5,263425,3,328,2026-06-29,6,0
3146,2818,Warlock,Affliction,Soul Harvester,DPS,EU,Altar of Fangs,16,-1,1380.5,355993,0,328,2026-06-29,6,0
3146,402,DeathKnight,Unholy,Rider of the Apocalypse,DPS,EU,Altar of Fangs,16,-1,1380.5,319724,1,328,2026-06-29,6,0
3147,2156,Paladin,Protection,Lightsmith,Tank,US,Temple of Sethraliss,15,-1,1597.4,175829,0,334,2026-07-08,4,0
3147,2150,Monk,Mistweaver,Conduit of the Celestials,Healer,US,Temple of Sethraliss,15,-1,1597.4,64802,0,334,2026-07-08,4,0
3147,775,Warlock,Affliction,Soul Harvester,DPS,US,Temple of Sethraliss,15,-1,1597.4,275631,2,334,2026-07-08,4,0
3147,215,DeathKnight,Frost,Rider of the Apocalypse,DPS,US,Temple of Sethraliss,15,-1,1597.4,219752,0,334,2026-07-08,4,0
3147,258,Shaman,Enhancement,Stormbringer,DPS,US,Temple of Sethraliss,15,-1,1597.4,245568,2,334,2026-07-08,4,0
3148,3945,Paladin,Protection,Lightsmith,Tank,US,Kings' Rest,15,-1,2204.0,98916,2,334,2026-07-09,4,0
3148,1205,Monk,Mistweaver,Conduit of the Celestials,Healer,US,Kings' Rest,15,-1,2204.0,39539,5,334,2026-07-09,4,0
3148,5256,Mage,Arcane,Spellslinger,DPS,US,Kings' Rest,15,-1,2204.0,155523,5,334,2026-07-09,4,0
3148,177,Druid,Balance,Elune's Chosen,DPS,US,Kings' Rest,15,-1,2204.0,189334,5,334,2026-07-09,4,0
3148,5257,Warlock,Affliction,Soul Harvester,DPS,US,Kings' Rest,15,-1,2204.0,177682,4,334,2026-07-09,4,0
3149,5033,Paladin,Protection,Lightsmith,Tank,US,Temple of Sethraliss,12,1,1917.5,89626,0,321,2026-07-12,4,0
3149,297,Priest,Holy,Oracle,Healer,US,Temple of Sethraliss,12,1,1917.5,24695,0,321,2026-07-12,4,0
3149,298,Druid,Feral,Druid of the Claw,DPS,US,Temple of Sethraliss,12,1,1917.5,150385,0,321,2026-07-12,4,0
3149,5034,DemonHunter,Devourer,Void-Scarred,DPS,US,Temple of Sethraliss,12,1,1917.5,169879,2,321,2026-07-12,4,0
3149,300,Warlock,Demonology,Diabolist,DPS,US,Temple of Sethraliss,12,1,1917.5,186426,0,321,2026-07-12,4,0
3150,268,Paladin,Protection,Lightsmith,Tank,US,Voidscar Arena,19,1,1585.0,250722,2,334,2026-07-18,3,0
3150,1193,Monk,Mistweaver,Conduit of the Celestials,Healer,US,Voidscar Arena,19,1,1585.0,67024,1,334,2026-07-18,3,0
3150,2012,Priest,Shadow,Archon,DPS,US,Voidscar Arena,19,1,1585.0,368854,3,334,2026-07-18,3,0
3150,767,Shaman,Enhancement,Stormbringer,DPS,US,Voidscar Arena,19,1,1585.0,347700,1,334,2026-07-18,3,0
3150,115,DemonHunter,Devourer,Void-Scarred,DPS,US,Voidscar Arena,19,1,1585.0,358118,2,334,2026-07-18,3,0
3151,50,DemonHunter,Vengeance,Annihilator,Tank,EU,Murder Row,15,1,1912.7,114559,0,334,2026-07-24,2,0
3151,2498,Monk,Mistweaver,Conduit of the Celestials,Healer,EU,Murder Row,15,1,1912.7,44844,2,334,2026-07-24,2,0
3151,4922,DeathKnight,Unholy,Rider of the Apocalypse,DPS,EU,Murder Row,15,1,1912.7,209679,1,334,2026-07-24,2,0
3151,5258,Mage,Arcane,Spellslinger,DPS,EU,Murder Row,15,1,1912.7,231190,3,325,2026-07-24,2,0
3151,5259,Shaman,Elemental,Farseer,DPS,EU,Murder Row,15,1,1912.7,288693,1,334,2026-07-24,2,0
3152,5260,Paladin,Protection,Lightsmith,Tank,EU,Kings' Rest,15,-1,1952.7,95466,0,334,2026-07-09,4,0
3152,5261,Paladin,Holy,Herald of the Sun,Healer,EU,Kings' Rest,15,-1,1952.7,18965,3,334,2026-07-09,4,0
3152,5262,Warlock,Affliction,Soul Harvester,DPS,EU,Kings' Rest,15,-1,1952.7,145039,2,334,2026-07-09,4,0
3152,5263,Mage,Arcane,Spellslinger,DPS,EU,Kings' Rest,15,-1,1952.7,195280,2,334,2026-07-09,4,0
3152,191,Shaman,Elemental,Farseer,DPS,EU,Kings' Rest,15,-1,1952.7,202890,0,334,2026-07-09,4,0
3153,1877,Paladin,Protection,Lightsmith,Tank,US,The Blinding Vale,12,1,1219.9,165929,0,321,2026-07-19,3,0
3153,1878,Priest,Holy,Oracle,Healer,US,The Blinding Vale,12,1,1219.9,29299,0,321,2026-07-19,3,0
3153,1879,Mage,Arcane,Spellslinger,DPS,US,The Blinding Vale,12,1,1219.9,248259,1,321,2026-07-19,3,0
3153,1880,Warrior,Arms,Colossus,DPS,US,The Blinding Vale,12,1,1219.9,235693,1,321,2026-07-19,3,0
3153,1892,DeathKnight,Frost,Deathbringer,DPS,US,The Blinding Vale,12,1,1219.9,240224,0,321,2026-07-19,3,0
3154,132,Monk,Brewmaster,Master of Harmony,Tank,US,Murder Row,16,-1,2640.8,106262,4,328,2026-07-03,5,0
3154,1104,Druid,Restoration,Wildstalker,Healer,US,Murder Row,16,-1,2640.8,4016,5,328,2026-07-03,5,0
3154,271,Mage,Arcane,Spellslinger,DPS,US,Murder Row,16,-1,2640.8,218238,4,328,2026-07-03,5,0
3154,1314,Warrior,Arms,Colossus,DPS,US,Murder Row,16,-1,2640.8,193709,5,328,2026-07-03,5,0
3154,256,Rogue,Outlaw,Trickster,DPS,US,Murder Row,16,-1,2640.8,134670,8,328,2026-07-03,5,0
3155,5264,Warrior,Protection,Colossus,Tank,US,Kings' Rest,15,1,1565.0,128547,0,334,2026-07-13,4,0
3155,247,Monk,Mistweaver,Conduit of the Celestials,Healer,US,Kings' Rest,15,1,1565.0,57960,2,334,2026-07-13,4,0
3155,553,Warlock,Destruction,Diabolist,DPS,US,Kings' Rest,15,1,1565.0,209483,1,334,2026-07-13,4,0
3155,5265,Mage,Arcane,Spellslinger,DPS,US,Kings' Rest,15,1,1565.0,161606,2,334,2026-07-13,4,0
3155,3984,Druid,Balance,Elune's Chosen,DPS,US,Kings' Rest,15,1,1565.0,206008,2,334,2026-07-13,4,0
3156,64,Paladin,Protection,Lightsmith,Tank,US,Ruby Life Pools,18,1,1504.9,263556,2,334,2026-07-11,4,0
3156,5266,Paladin,Holy,Herald of the Sun,Healer,US,Ruby Life Pools,18,1,1504.9,31176,2,334,2026-07-11,4,0
3156,3175,Mage,Arcane,Spellslinger,DPS,US,Ruby Life Pools,18,1,1504.9,264360,1,334,2026-07-11,4,0
3156,1222,Warrior,Arms,Colossus,DPS,US,Ruby Life Pools,18,1,1504.9,359352,3,334,2026-07-11,4,0
3156,4283,Druid,Balance,Elune's Chosen,DPS,US,Ruby Life Pools,18,1,1504.9,293648,2,334,2026-07-11,4,0
3157,132,Monk,Brewmaster,Master of Harmony,Tank,US,Altar of Fangs,16,-1,1797.9,131508,0,328,2026-06-25,6,0
3157,133,Monk,Mistweaver,Conduit of the Celestials,Healer,US,Altar of Fangs,16,-1,1797.9,61107,0,328,2026-06-25,6,0
3157,135,Warlock,Affliction,Soul Harvester,DPS,US,Altar of Fangs,16,-1,1797.9,293557,1,328,2026-06-25,6,0
3157,134,DemonHunter,Havoc,Aldrachi Reaver,DPS,US,Altar of Fangs,16,-1,1797.9,202962,0,328,2026-06-25,6,0
3157,66,DeathKnight,Frost,Deathbringer,DPS,US,Altar of Fangs,16,-1,1797.9,331930,1,328,2026-06-25,6,0
3158,3403,Warrior,Protection,Mountain Thane,Tank,TW,The Blinding Vale,15,-1,1710.6,110764,2,328,2026-07-06,5,0
3158,1781,Paladin,Holy,Lightsmith,Healer,TW,The Blinding Vale,15,-1,1710.6,38020,3,328,2026-07-06,5,0
3158,5267,Druid,Balance,Elune's Chosen,DPS,TW,The Blinding Vale,15,-1,1710.6,266332,2,328,2026-07-06,5,0
3158,5268,Mage,Arcane,Spellslinger,DPS,TW,The Blinding Vale,15,-1,1710.6,237376,2,320,2026-07-06,5,0
3158,5269,Hunter,BeastMastery,Pack Leader,DPS,TW,The Blinding Vale,15,-1,1710.6,248065,1,328,2026-07-06,5,0
3159,5270,DemonHunter,Vengeance,Annihilator,Tank,CN,Kings' Rest,15,0,2194.9,90153,2,334,2026-07-12,4,0
3159,2170,Shaman,Restoration,Totemic,Healer,CN,Kings' Rest,15,0,2194.9,31466,3,334,2026-07-12,4,0
3159,5271,Warlock,Destruction,Diabolist,DPS,CN,Kings' Rest,15,0,2194.9,154400,4,334,2026-07-12,4,0
3159,2624,Druid,Balance,Elune's Chosen,DPS,CN,Kings' Rest,15,0,2194.9,165584,5,334,2026-07-12,4,0
3159,460,Warrior,Arms,Colossus,DPS,CN,Kings' Rest,15,0,2194.9,190948,3,334,2026-07-12,4,0
3160,5272,DeathKnight,Blood,Deathbringer,Tank,US,Altar of Fangs,12,-1,2110.1,78755,4,315,2026-07-02,5,0
3160,315,Priest,Discipline,Oracle,Healer,US,Altar of Fangs,12,-1,2110.1,23561,7,315,2026-07-02,5,0
3160,5273,DeathKnight,Unholy,Rider of the Apocalypse,DPS,US,Altar of Fangs,12,-1,2110.1,138952,9,315,2026-07-02,5,0
3160,4843,Shaman,Elemental,Farseer,DPS,US,Altar of Fangs,12,-1,2110.1,177222,10,315,2026-07-02,5,0
3160,72,Mage,Arcane,Spellslinger,DPS,US,Altar of Fangs,12,-1,2110.1,169126,8,315,2026-07-02,5,0
3161,1616,Paladin,Protection,Lightsmith,Tank,EU,Ruby Life Pools,18,1,1416.2,225220,0,334,2026-07-13,4,0
3161,972,Monk,Mistweaver,Conduit of the Celestials,Healer,EU,Ruby Life Pools,18,1,1416.2,75037,0,334,2026-07-13,4,0
3161,1269,Warlock,Demonology,Diabolist,DPS,EU,Ruby Life Pools,18,1,1416.2,312430,0,334,2026-07-13,4,0
3161,2955,Mage,Fire,Sunfury,DPS,EU,Ruby Life Pools,18,1,1416.2,267006,0,334,2026-07-13,4,0
3161,526,Priest,Shadow,Archon,DPS,EU,Ruby Life Pools,18,1,1416.2,331323,0,334,2026-07-13,4,0
3162,971,Paladin,Protection,Lightsmith,Tank,EU,Murder Row,19,1,1751.0,235122,0,334,2026-07-17,3,0
3162,390,Paladin,Holy,Herald of the Sun,Healer,EU,Murder Row,19,1,1751.0,26069,1,334,2026-07-17,3,0
3162,862,Druid,Balance,Elune's Chosen,DPS,EU,Murder Row,19,1,1751.0,342942,0,334,2026-07-17,3,0
3162,401,DemonHunter,Devourer,Annihilator,DPS,EU,Murder Row,19,1,1751.0,366167,1,334,2026-07-17,3,0
3162,782,Mage,Arcane,Spellslinger,DPS,EU,Murder Row,19,1,1751.0,341318,0,334,2026-07-17,3,0
3163,208,Paladin,Protection,Lightsmith,Tank,EU,Den of Nalorakk,17,-1,1820.0,140190,0,328,2026-07-06,5,0
3163,273,Druid,Restoration,Wildstalker,Healer,EU,Den of Nalorakk,17,-1,1820.0,24027,0,328,2026-07-06,5,0
3163,4029,DeathKnight,Frost,Rider of the Apocalypse,DPS,EU,Den of Nalorakk,17,-1,1820.0,255706,0,328,2026-07-06,5,0
3163,4028,Priest,Shadow,Voidweaver,DPS,EU,Den of Nalorakk,17,-1,1820.0,225739,0,328,2026-07-06,5,0
3163,4030,Evoker,Augmentation,Scalecommander,DPS,EU,Den of Nalorakk,17,-1,1820.0,206824,0,328,2026-07-06,5,0
3164,249,Warrior,Protection,Unknown,Tank,US,Altar of Fangs,15,-1,2071.0,119404,1,328,2026-06-27,6,0
3164,4369,Monk,Mistweaver,Unknown,Healer,US,Altar of Fangs,15,-1,2071.0,27411,6,328,2026-06-27,6,0
3164,1220,Mage,Arcane,Unknown,DPS,US,Altar of Fangs,15,-1,2071.0,198312,4,328,2026-06-27,6,0
3164,251,DeathKnight,Frost,Unknown,DPS,US,Altar of Fangs,15,-1,2071.0,277087,4,328,2026-06-27,6,0
3164,253,Evoker,Augmentation,Unknown,DPS,US,Altar of Fangs,15,-1,2071.0,220613,6,328,2026-06-27,6,0
3165,1787,Paladin,Protection,Lightsmith,Tank,EU,Kings' Rest,18,-1,2318.1,137994,1,334,2026-07-10,4,0
3165,46,Priest,Discipline,Voidweaver,Healer,EU,Kings' Rest,18,-1,2318.1,71424,3,334,2026-07-10,4,0
3165,5274,Mage,Arcane,Spellslinger,DPS,EU,Kings' Rest,18,-1,2318.1,208772,5,334,2026-07-10,4,0
3165,5275,Warlock,Destruction,Diabolist,DPS,EU,Kings' Rest,18,-1,2318.1,223428,1,334,2026-07-10,4,0
3165,5276,DeathKnight,Frost,Deathbringer,DPS,EU,Kings' Rest,18,-1,2318.1,159362,1,334,2026-07-10,4,0
3166,5277,DemonHunter,Vengeance,Unknown,Tank,US,Ruby Life Pools,8,-1,1129.3,184606,0,518,2026-06-18,7,0
3166,5278,Shaman,Restoration,Unknown,Healer,US,Ruby Life Pools,8,-1,1129.3,32722,0,516,2026-06-18,7,0
3166,5279,Druid,Feral,Unknown,DPS,US,Ruby Life Pools,8,-1,1129.3,266175,0,519,2026-06-18,7,0
3166,5280,Priest,Shadow,Unknown,DPS,US,Ruby Life Pools,8,-1,1129.3,224730,1,499,2026-06-18,7,0
3166,5281,Warrior,Fury,Unknown,DPS,US,Ruby Life Pools,8,-1,1129.3,331127,1,519,2026-06-18,7,0
3167,2316,Paladin,Protection,Lightsmith,Tank,US,Den of Nalorakk,12,-1,2452.6,85184,4,315,2026-07-03,5,0
3167,2317,Druid,Restoration,Wildstalker,Healer,US,Den of Nalorakk,12,-1,2452.6,4956,6,315,2026-07-03,5,0
3167,4400,Mage,Arcane,Spellslinger,DPS,US,Den of Nalorakk,12,-1,2452.6,100759,8,315,2026-07-03,5,0
3167,2132,Warlock,Demonology,Diabolist,DPS,US,Den of Nalorakk,12,-1,2452.6,141499,7,315,2026-07-03,5,0
3167,4399,Warrior,Arms,Colossus,DPS,US,Den of Nalorakk,12,-1,2452.6,120634,6,315,2026-07-03,5,0
3168,4259,Paladin,Protection,Lightsmith,Tank,CN,Murder Row,15,1,1853.1,114593,0,334,2026-07-22,2,0
3168,4260,Priest,Discipline,Oracle,Healer,CN,Murder Row,15,1,1853.1,20674,1,334,2026-07-22,2,0
3168,4262,Druid,Balance,Elune's Chosen,DPS,CN,Murder Row,15,1,1853.1,206017,2,334,2026-07-22,2,0
3168,4263,Mage,Arcane,Spellslinger,DPS,CN,Murder Row,15,1,1853.1,228960,1,334,2026-07-22,2,0
3168,4261,Hunter,Marksmanship,Sentinel,DPS,CN,Murder Row,15,1,1853.1,248916,5,334,2026-07-22,2,0
3169,2653,Paladin,Protection,Lightsmith,Tank,US,Murder Row,12,-1,1767.0,108600,0,315,2026-07-04,5,0
3169,2419,Priest,Discipline,Oracle,Healer,US,Murder Row,12,-1,1767.0,26816,0,315,2026-07-04,5,0
3169,539,Evoker,Devastation,Flameshaper,DPS,US,Murder Row,12,-1,1767.0,163720,2,315,2026-07-04,5,0
3169,2654,Mage,Arcane,Spellslinger,DPS,US,Murder Row,12,-1,1767.0,217456,0,315,2026-07-04,5,0
3169,541,DemonHunter,Devourer,Void-Scarred,DPS,US,Murder Row,12,-1,1767.0,156117,0,315,2026-07-04,5,0
3170,5282,Paladin,Protection,Lightsmith,Tank,KR,Voidscar Arena,15,-1,1471.2,98782,2,328,2026-07-07,5,0
3170,5283,Monk,Mistweaver,Conduit of the Celestials,Healer,KR,Voidscar Arena,15,-1,1471.2,47586,2,328,2026-07-07,5,0
3170,5284,DeathKnight,Frost,Deathbringer,DPS,KR,Voidscar Arena,15,-1,1471.2,200271,1,328,2026-07-07,5,0
3170,5285,Shaman,Elemental,Farseer,DPS,KR,Voidscar Arena,15,-1,1471.2,217273,1,328,2026-07-07,5,0
3170,824,Evoker,Augmentation,Scalecommander,DPS,KR,Voidscar Arena,15,-1,1471.2,147816,1,328,2026-07-07,5,0
3171,309,DeathKnight,Blood,Deathbringer,Tank,US,Altar of Fangs,12,-1,1649.3,101589,0,315,2026-06-29,6,0
3171,1097,Monk,Mistweaver,Conduit of the Celestials,Healer,US,Altar of Fangs,12,-1,1649.3,43958,1,315,2026-06-29,6,0
3171,1098,Priest,Shadow,Archon,DPS,US,Altar of Fangs,12,-1,1649.3,164382,3,315,2026-06-29,6,0
3171,253,Evoker,Augmentation,Scalecommander,DPS,US,Altar of Fangs,12,-1,1649.3,224210,1,315,2026-06-29,6,0
3171,308,Warrior,Fury,Mountain Thane,DPS,US,Altar of Fangs,12,-1,1649.3,208267,2,315,2026-06-29,6,0
3172,5286,DemonHunter,Vengeance,Annihilator,Tank,EU,Ruby Life Pools,12,-1,1394.8,110826,0,321,2026-07-09,4,0
3172,5287,Monk,Mistweaver,Conduit of the Celestials,Healer,EU,Ruby Life Pools,12,-1,1394.8,55674,6,321,2026-07-09,4,0
3172,5212,Druid,Balance,Elune's Chosen,DPS,EU,Ruby Life Pools,12,-1,1394.8,206716,2,321,2026-07-09,4,0
3172,131,Hunter,Survival,Pack Leader,DPS,EU,Ruby Life Pools,12,-1,1394.8,200233,5,321,2026-07-09,4,0
3172,5288,DemonHunter,Devourer,Void-Scarred,DPS,EU,Ruby Life Pools,12,-1,1394.8,187030,2,321,2026-07-09,4,0
3173,1201,Paladin,Protection,Lightsmith,Tank,US,Kings' Rest,18,0,2288.0,100625,5,334,2026-07-13,4,0
3173,1987,Monk,Mistweaver,Conduit of the Celestials,Healer,US,Kings' Rest,18,0,2288.0,49631,3,334,2026-07-13,4,0
3173,3817,DemonHunter,Devourer,Void-Scarred,DPS,US,Kings' Rest,18,0,2288.0,143417,7,334,2026-07-13,4,0
3173,1305,Priest,Shadow,Archon,DPS,US,Kings' Rest,18,0,2288.0,248216,0,334,2026-07-13,4,0
3173,741,Druid,Balance,Elune's Chosen,DPS,US,Kings' Rest,18,0,2288.0,206238,5,334,2026-07-13,4,0
3174,2735,Druid,Guardian,Druid of the Claw,Tank,EU,Altar of Fangs,12,0,1837.9,87958,1,321,2026-07-24,2,0
3174,1100,Priest,Discipline,Oracle,Healer,EU,Altar of Fangs,12,0,1837.9,21406,1,321,2026-07-24,2,0
3174,2736,DemonHunter,Devourer,Annihilator,DPS,EU,Altar of Fangs,12,0,1837.9,190791,3,321,2026-07-24,2,0
3174,1994,Warrior,Arms,Slayer,DPS,EU,Altar of Fangs,12,0,1837.9,223408,1,321,2026-07-24,2,0
3174,2737,Mage,Arcane,Spellslinger,DPS,EU,Altar of Fangs,12,0,1837.9,169049,3,321,2026-07-24,2,0
3175,527,DeathKnight,Blood,San'layn,Tank,US,Kings' Rest,17,1,1687.2,163277,0,334,2026-07-23,2,0
3175,2732,Priest,Discipline,Voidweaver,Healer,US,Kings' Rest,17,1,1687.2,67340,1,334,2026-07-23,2,0
3175,5289,Mage,Arcane,Spellslinger,DPS,US,Kings' Rest,17,1,1687.2,148745,3,334,2026-07-23,2,0
3175,4851,Hunter,Marksmanship,Sentinel,DPS,US,Kings' Rest,17,1,1687.2,256138,1,334,2026-07-23,2,0
3175,5028,Rogue,Outlaw,Trickster,DPS,US,Kings' Rest,17,1,1687.2,167444,7,334,2026-07-23,2,0
3176,4381,Paladin,Protection,Lightsmith,Tank,US,Murder Row,15,1,1642.9,140633,0,334,2026-07-19,3,0
3176,218,Shaman,Restoration,Totemic,Healer,US,Murder Row,15,1,1642.9,34604,1,334,2026-07-19,3,0
3176,4580,Hunter,Marksmanship,Sentinel,DPS,US,Murder Row,15,1,1642.9,260445,2,334,2026-07-19,3,0
3176,221,Monk,Windwalker,Shado-Pan,DPS,US,Murder Row,15,1,1642.9,261171,0,334,2026-07-19,3,0
